year_month,DM1,DM2,DM3,DM4,DM5,EM1,EM2,EM3,JM3,JM4,MM1,MM13,MM14,MM15,MM16,MM17,MM19,MM2,MM3,MM4,MM5,MM6,MM7,MM8,NM1,NM2,NM3,NM5,NM6,NM8,PM1,PM11,PM2,PM3,PM4,PM6,PM7,PM8,PM9,SM1,SM10,SM11,SM12,SM13,SM17,SM18,SM19,SM2,SM20,SM3,SM4,SM5,SM6,SM7,SM9,TM2,TM3,TM4,TM5,TM6,TM7,TM8,VM1,VM12,VM14,VM15,VM2,VM4,VM5,VM6,VM7,VM8,WM1,WM2,WM3,WM4,ET1,ET2,NT1,PT2,PT3,PT4,ST1,ST3,TT1,VT10,VT11,VT12,VT2,VT3,VT4,VT8,WT1,WT3
2019-08-01,0.17,0.14,0.11,0.08,0.05,0.02,0,0,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0,0.02,0,0,0,0,0,0,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.03,0,0,0,0.02,0.04,0.04,0.02,0.02,0.03,0.02,0.03,0,0.03,0.05,0.04,0.04,0.06,0.05,0.06,0.06,0.06,0.05,0.04,0.05,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-01,0.21,0.23,0.11,0.08,0.05,0.04,0.06,0.03,0.03,0.02,0.03,0.08,0,0,0,0,0,0,0,0,0,0.02,0,0,0.05,0.05,0.05,0.05,0.06,0.04,0.03,0,0,0.02,0.02,0.02,0.03,0,0,0.02,0.05,0.05,0.06,0.05,0.04,0.02,0.02,0.02,0.04,0,0.04,0.03,0.04,0.04,0.04,0.02,0.03,0.02,0.03,0.05,0,0.03,0.03,0.04,0.03,0.05,0.05,0.04,0.04,0.04,0.05,0.07,0.02,0.03,0.04,0.03,0.03,0.03,0.06,0,0,0.03,0.05,0.06,0,0.06,0.05,0.05,0.06,0.03,0.25,0.05,0.04,0.03
2019-10-01,0.21,0.22,0.09,0.05,0.03,0.02,0,0.02,0,0.02,0.03,0,0,0.02,0,0.02,0,0.02,0.02,0.02,0,0,0.02,0,0.05,0.04,0.04,0.03,0.04,0.03,0,0.03,0,0,0,0,0,0,0.04,0,0.04,0.04,0.03,0.02,0.03,0,0.02,0.02,0.02,0.04,0.02,0,0,0.02,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.06,0.09,0.07,0.05,0.04,0.05,0.04,0.05,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-01,0.3,0.12,0.06,0.04,0.04,0.06,0.04,0.04,0.06,0.05,0.03,0.02,0.03,0.09,0.04,0,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.05,0.06,0.05,0.06,0.05,0.05,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.05,0.04,0.05,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.05,0.03,0.02,0.03,0.02,0.04,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.05,0.05,0.04,0.12,0.04,0.06,0.05,0.06,0.04,0.05,0.05,0.03,0.03,0.03,0.05,0.05,0.04,0.06,0.05,0.07,0.05,0.05,0.23,0.04,0.04,0.04
2019-12-01,0.15,0.13,0.07,0.04,0.03,0.07,0.08,0.09,0.08,0.08,0,0.12,0.09,0.12,0.09,0,0.13,0,0,0.03,0,0,0,0,0.03,0.06,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0,0.02,0,0,0.03,0.02,0.11,0.11,0.1,0.11,0.09,0.03,0.02,0.03,0.12,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0,0.02,0,0.02,0,0,0.05,0.06,0.04,0.06,0.07,0.07,0.06,0.06,0.06,0.07,0.08,0.1,0.14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,0.22,0.24,0.11,0.07,0.06,0.06,0.06,0.05,0.06,0.04,0.03,0.06,0.05,0.05,0.07,0.04,0.06,0.03,0.03,0.03,0.03,0.02,0.03,0.05,0.06,0.06,0.06,0.06,0.06,0.04,0.03,0.03,0.05,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.09,0.09,0.09,0.08,0.07,0.05,0.04,0.08,0.04,0.05,0.06,0.05,0.06,0.05,0.07,0.02,0.02,0.04,0.05,0.04,0.04,0.05,0.07,0.08,0.08,0.09,0.08,0.06,0.07,0.07,0.09,0.09,0.05,0.07,0.07,0.06,0.04,0.05,0.08,0.04,0.03,0.03,0.05,0.06,0.03,0.07,0.06,0.06,0.05,0.05,0.66,0.05,0.04,0.04
2020-02-01,NA,NA,0.06,NA,NA,NA,0.03,NA,NA,0.06,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,NA,NA,0.05,NA,NA,0.04,0.03,0.03,0.04,0.03,0.02,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0,0.02,0.04,0.03,0.02,0.03,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,0.03,NA,NA,NA,NA,NA,0.03,0.03,0.04,NA,0.04,0.04,0,0,0.07,0.05,NA,0,0,NA,0.04,NA,0,0.04,0.06,0.05,0.06,0.04,0.05,0.05,0.07,0.06,0.05,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,0.19,0.15,0.1,0.06,0.05,0.03,0.02,NA,NA,0.02,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,0.04,0.04,0.05,0.03,0.02,0,0.03,0,0.02,0,0,0,0,NA,0,0,0.02,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,NA,0.03,NA,NA,NA,0.03,0.03,0.04,NA,NA,NA,0.04,0.04,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,0.21,0.18,0.06,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.03,0.03,0.04,0.03,0.04,0.03,0,0,0,0,0,0,0,0,0,0.02,0.04,0.04,0.04,0.03,0.03,0.02,0.02,0.03,0,0,0.03,0.03,0.03,0.03,0.02,0,0,0,0,0,0,0,0.02,0.03,0.04,0.04,0.04,0.05,0.03,0.03,0.03,0.02,0,0.02,0,0.03,0.03,0.05,0.05,0.03,0,0.02,0.04,0.04,0.03,0.1,0.05,0.07,0.07,0.06,0.18,0.05,0.03,0.03
2020-06-01,0.34,0.27,0.11,0.06,0.07,0.04,0.04,0.04,0.03,0.03,0,0.02,0.02,0,0,0,0.03,0.03,0,0,0,0,0,0,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0,0.02,0,0.02,0.03,0.02,0,0,0,0.04,0.02,0.03,0.03,0.03,0,0,0,0.03,0.03,0.02,0,0.02,0,0.04,0,0,0,0.02,0,0,0,0.04,0.03,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0,0.03,0.04,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,0.26,0.21,0.11,0.07,0.05,0.07,0.05,0.06,0.06,0.04,0.04,NA,NA,0.03,NA,0.04,NA,0.03,0.06,0.05,0.05,0.05,0.05,NA,0.05,0.05,0.06,0.06,0.06,0.08,0.06,0.06,0.04,0.05,0.04,0.06,0.05,0.05,0.04,0,0.05,0.04,0.05,0.04,0.03,0.02,0.02,0.03,0.05,0.04,0.03,0.03,0.03,0.03,0.07,NA,0.04,NA,NA,NA,NA,NA,0.04,0.05,NA,NA,0.05,0.08,0.03,0.04,0.06,0.05,0.08,0.07,0.05,0.06,0.12,0.05,0.06,0.05,0.03,0.05,0.06,0.04,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.03
2020-08-01,NA,NA,0.11,NA,NA,0.15,0.05,NA,NA,0.06,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.07,NA,0.05,0.05,0.09,0.06,0.04,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,0.23,0.24,0.14,0.09,0.07,0.09,0.08,0.09,0,0.03,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.06,0.07,0.04,0.04,0.05,0.05,0.09,0.09,0.11,0.15,0.17,0.35,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0,0.07,0.09,0.07,0.06,0.07,0,0,0.02,0.07,0,0.03,0,0,0.03,0.02,0.06,0.05,0.04,0.04,0.05,0.11,0.04,0.06,0.08,0.06,0.12,0.08,0.08,0.08,0.08,0.08,0.08,0.02,0.03,0.03,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.09,0.09,0.09,0.09,0.62,0.08,NA,NA
2020-10-01,0.23,0.19,0.12,0.08,0.07,0.05,0.05,0.05,0.09,0.12,0.08,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.05,0.08,0.08,0.07,0.06,0.06,0.08,0.1,0.09,0.11,0.08,0.11,0.06,0.06,0.06,0.06,0.05,0.05,0.06,0.05,0.05,0.06,0.05,0.05,0.06,0.05,0.04,0.08,0.06,0.06,0.07,0.09,0.07,0.06,0.07,0.1,0.08,0.05,0.05,0.04,0.04,0.05,0.04,0.04,0.08,0.08,0.06,0.06,0.07,0.08,0.08,0.08,0.09,0.08,0.05,0.07,0.11,0.06,0.06,0.07,0.07,0.05,0.04,0.05,0.08,0.08,0.06,0.1,0.06,0.08,0.08,0.06,0.67,0.07,0.05,0.05
2020-11-01,0.21,0.16,0.14,0.07,0.08,0.04,0.04,0.03,0.05,0.05,0.09,0.06,0.06,0.06,0.05,0.07,0.06,0.08,0.07500000000000001,0.07,0.07,0.08,0.055,0.05,0.06,0.06,0.06,0.07,0.06,0.06,0.07,0.08,0.07,0.07,0.07,0.06,0.07,0.08,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.06,0.03,0.03,0.02,0,0.02,0.04,0.04,0.03,0.04,0.06,0.08,0.03,0.03,0.04,0.04,0.04,0.07,0.04,0.05,0.05,0.05,0.03,0.07,0.07,0.07,0.04,0.04,0.06,0.05,0.04,0.1,0.09,0.1,0.09,0.09,0.65,0.07,0.03,0.03
2020-12-01,NA,NA,0.13,NA,NA,NA,0.06,NA,NA,0.06,NA,NA,NA,0.05,0.04,NA,NA,NA,0.04,NA,NA,NA,0.04,NA,NA,NA,0.08,NA,NA,NA,NA,0.06,NA,NA,NA,0.05,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,0.05,NA,NA,NA,NA,NA,0.06,0.07,0.1,0.08,0.06,0.05,0.06,0.06,0.06,0.05,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,NA
2021-01-01,NA,NA,0.08,NA,NA,NA,0.06,NA,NA,0.07,NA,NA,NA,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,0.07,0.08,NA,0.08,0.08,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-01,0.26,0.28,0.23,0.13,0.18,0.08,0.06,0.04,0.05,0.04,0.07,0.09,0.16,0.04,0.04,0.06,0.08,0.04,0.04,0.08,0.06,0.03,0.03,0.09,0.05,0.05,0.05,0.05,0.07,0.05,0.05,0.04,0.05,0.06,0.05,0.08,0.1,0.06,0.17,0.03,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.06,0.05,0.04,0.05,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.09,0.05,0.06,0.06,0.09,0.11,0.11,0.04,0.06,0.08,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-01,0.14,0.12,0.11,0.06,0.03,0.03,0.03,0.03,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.03,0.03,0.04,0.04,0.06,0.06,0.06,0.08,0.08,0.08,0.05,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.06,0.05,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.04,0.05,0.05,0.04,0.04,0.04,0.05,0.06,0.08,0.07,0.07,0.06,0.07,0.07,0.08,0.08,0.08,0.06,0.06,0.06,0.05,0.03,0.04,0.06,0.05,0.04,0.05,0.11,0.06,0.03,0.07,0.05,0.05,0.04,0.03,0.96,0.03,0.02,0.03
2021-04-01,0.2,0.17,0.16,0.06,0.12,0.04,0.04,0.04,0.03,0.03,0.07,0.05,0.04,0.05,0.05,0.06,0.05,0.07,0.09,0.07,0.1,0.09,0.1,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.05,0.05,0.04,0.03,0.05,0.07,0.05,0.05,0.04,0.05,0.04,0.04,0.03,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.06,0.08,0.08,0.05,0.06,0.08,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.05,NA,NA,0.04,0.04,0.06,0.06,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-01,0.25,0.22,0.14,0.13,0.08,0.07,0.07,0.07,0.04,0.05,0.11,0.02,0.03,0.02,0.02,0.1,0.02,0.1,0.1,0.11,0.11,0.11,0.09,0.02,0.07,0.08,0.08,0.1,0.1,0.07,0.02,0.07,0.06,0.06,0.06,0.08,0.06,0.07,0.05,NA,0.09,0.09,0.1,0.1,0.08,NA,NA,NA,0.12,0.1,NA,NA,NA,NA,0.11,0.07,0.1,0.13,0.13,0.15,0.07,0.06,0.07,0.1,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.07,0.07,0.09,0.1,0.09,0.06,0.08,0.08,0.11,0.1,0.1,0.06,0.04,0.07,0.16,0.13,0.14,0.13,0.14,0.28,0.13,NA,NA
2021-12-01,0.16,0.11,0.06,0.03,0.03,0.04,0.05,0.04,0.05,0.04,0.02,0,0.03,0,0.02,0,0.03,0.02,0,0.02,0.02,0.02,0,0.02,0.04,0.04,0.04,0.03,0.03,0.03,0,0,0,0.02,0.02,0.03,0.02,0,0.02,0.04,0.04,0.05,0.04,0.03,0.04,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.05,0.04,0.04,0,0,0,0,0,0,0,0.03,0.04,0.04,0.05,0.03,0.03,0.04,0.04,0.04,0.06,0.03,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-01,0.37,0.23,0.13,0.09,0.07,0.03,0.03,0.02,0.04,0.03,0,0,0.06,0.04,0.07,0,0.05,0.03,0.02,0.02,0,0.03,0,0.07,0.04,0.05,0.04,0.04,0.03,0.02,0.03,0.03,0.06,0.11,0.03,0.04,0.03,0.03,0.03,0.03,0.05,0.04,0.04,0.04,0.03,0,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.02,0.03,0,0.02,0.03,0.02,0.02,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.04,0.05,0.02,0.02,0.02,0.04,0.07,0,0.06,0.05,0.06,0.05,0.04,0.29,0.05,0.03,0.04
2022-02-01,0.41,0.35,0.07,0.1,0.03,0.02,0.02,0.05,0.06,0.03,0.02,0.1,0.03,0.03,0.08,0.03,0.07,0.03,0.02,0.02,0.03,0.02,0.02,0.08,0.07,0.08,0.03,0.07,0.07,0.07,0.02,0.03,0.02,0.02,0.02,0,0.02,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.04,0.05,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.06,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-01,NA,NA,0.06,NA,0.04,0.03,0.04,NA,NA,0.06,NA,NA,0,0.02,0,0.05,NA,0.05,NA,0.04,NA,NA,NA,NA,0.03,NA,0.04,NA,NA,NA,NA,NA,NA,0.05,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0,NA,NA,0.02,NA,NA,0.02,NA,NA,NA,0.05,0.05,NA,0.05,NA,0.05,0.03,NA,NA,NA,0.02,0.03,0.05,NA,0.03,NA,NA,0.03,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-01,0.16,0.13,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.04,0,0,0.02,0,0,0,0,0,0,0.02,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02,0.02,0.04,0.04,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0,0.02,0.03,0.02,0.03,0.04,0.03,0.05,0.03,0.03,0.04,0.04,0.05,0.04,0.03,0.03,0.05,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA
2022-05-01,0.19,0.15,0.13,0.08,0.07,0.03,0.03,0.02,0.02,0.02,0.04,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.02,0.02,0.02,0,0,0,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0,0.04,0.03,0.02,0.02,0.02,0.02,0,0.03,0.02,0.02,0.03,0.02,0,0.02,0,0.02,0.02,0.03,0,0.02,0.03,0.04,0.07,0.07,0.04,0,0,0.03,0.02,0.03,0.04,0.07,0.04,0.02,0.03,0.04,0.03,0.04,0.03,0.02,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.04,0.07,0.04,0.03,0.08,0.06,0.09,0.09,0.06,0.04,0.55,0.04,0.03,0.03
2022-06-01,0.29,0.32,0.21,0.1,0.06,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0,0.02,0,0.02,0.02,0,0,0.02,0.02,0.02,0,0.05,0.05,0.03,0.06,0.06,0.07,0.03,0.02,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.02,0.04,0.03,0.04,0.05,0.03,0.03,0.04,0.05,0.07,0.03,0,0.03,0.02,0,0.04,0.05,0.04,0.24,0.04,0.06,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.05,0.03,0.04,0.03,0.02,0.03,0.03,0.04,0.04,0.05,NA,NA,NA,NA,NA,NA,NA,0.03,0.05
2022-07-01,0.22,0.17,0.07,0.08,0.05,0.05,0.04,0.04,0.04,0.05,0.02,0,0.05,0.03,0.04,0,0.04,0,0.02,0.02,0,0.03,0,0.04,0.03,0.03,0.04,0.04,0.05,0.07,0.03,0.02,0.03,0.03,0.03,0.04,0.03,0.04,0.02,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.2,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.03,0.04,0.03,0.04,0.08,0.05,0.03,0.03,0.03,0.04,0.04,0.03,0.1,0.04,0.04,0.03,0.05,0.35,0.04,0.04,0.03
